WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://192.168.219.110:8080
Press CTRL+C to quit
192.168.137.50 - - [29/Jun/2026 04:36:55] "GET /packages/rear_app_slot_confirm_candidate.bin HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:17] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:18] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:18] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:19] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:19] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:19] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:19] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:19] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:19] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:20] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:20] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:20] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:21] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:21] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:21] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:22] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:22] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:22] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:22] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:23] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:23] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:23] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:23] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:24] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:24] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:25] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:25] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:25] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:25] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:25] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:25] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:26] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:26] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:26] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:27] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:27] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:27] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:28] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:28] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:28] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:28] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:29] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:29] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:29] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:29] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:30] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:30] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:31] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:31] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:31] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:31] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:31] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:31] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:32] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:32] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:32] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:33] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:33] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:33] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:33] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:34] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:34] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:34] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:35] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:35] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:35] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:35] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:36] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:36] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:37] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:37] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:37] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:37] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:37] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:37] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:38] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:38] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:38] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:39] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:39] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:39] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:39] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:40] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:40] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:40] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:41] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:41] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:41] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:41] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:42] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:42] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:43] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:43] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:43] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:43] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:43] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:43] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:44] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:44] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:44] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:44] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:45] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:45] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:45] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:46] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:46] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:46] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:47] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:47] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:47] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:47] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:48] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:48] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:49] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:49] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:49] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:49] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:49] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:49] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:50] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:50] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:50] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:50] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:51] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:51] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:51] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:52] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:52] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:52] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:53] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:53] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:53] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:53] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:54] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:54] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:55] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:55] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:55] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:55] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:55] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:55] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:55] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:56] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:56] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:56] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:56] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:56] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:56] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:56] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:56] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:56] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:57] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:57] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:57] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:58] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:58] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:58] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:59] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:59] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:11:59] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:11:59] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:00] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:00] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:01] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:01] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:01] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:01] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:01] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:01] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:01] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:02] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:02] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:02] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:03] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:03] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:03] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:04] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:04] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:04] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:05] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:05] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:05] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:05] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:06] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:06] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:06] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:07] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:07] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:07] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:07] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:07] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:07] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:08] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:08] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:08] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:09] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:09] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:09] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:10] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:10] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:10] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:11] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:11] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:11] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:11] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:12] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:12] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:12] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:13] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:13] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:13] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:13] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:13] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:13] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:14] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:14] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:14] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:15] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:15] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:15] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:16] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:16] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:16] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:17] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:17] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:17] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:17] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:17] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:18] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:18] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:19] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:19] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:19] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:19] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:19] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:19] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:20] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:20] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:20] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:21] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:21] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:21] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:22] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:22] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:22] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:23] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:23] "GET /api/vehicle/runtime/status HTTP/1.1" 502 -
127.0.0.1 - - [29/Jun/2026 09:12:23] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 09:12:23] "GET /api/vehicle/runtime/features HTTP/1.1" 502 -
